Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,Dept_Human Resources,Dept_Research & Development,Dept_Sales,EduField_Human Resources,EduField_Life Sciences,EduField_Marketing,EduField_Medical,EduField_Other,EduField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Divorced,Married,Single
40,0,3,2,0,3,2,1,6387,0,16,4.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,0,10,3,0,1,1,1,11337,0,0,2.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31,0,6,2,0,3,1,2,5017,0,22,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,0,10,2,1,2,1,3,1087,0,5,3.0,18.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0,10,4,0,3,1,2,6461,0,1,3.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,0,1,4,1,2,1,3,4660,0,6,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,0,17,2,1,1,3,1,12791,0,26,2.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,1,1,1,1,3,1,3,11233,0,23,2.0,18.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,1,27,1,0,2,2,4,5849,0,8,2.0,13.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41,0,4,4,1,3,3,4,3119,0,17,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,0,17,1,1,3,1,2,4118,0,32,3.0,11.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
32,0,13,2,1,3,2,4,10500,0,5,3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,0,15,2,1,2,1,3,3406,1,24,4.0,12.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
36,0,5,1,0,2,2,2,8126,0,16,1.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,1,1,0,2,1,4,18495,0,3,3.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,11,1,1,2,1,1,8607,0,5,1.0,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,0,14,1,1,1,1,2,1904,0,9,2.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
35,0,10,1,0,2,1,1,3249,0,21,2.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,0,14,3,0,3,1,3,6997,0,0,3.0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,0,14,3,1,3,1,3,9040,0,8,2.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
36,0,5,2,0,2,1,3,9232,0,13,2.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,0,4,1,0,2,2,3,1009,0,14,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
48,0,3,1,1,2,1,4,9474,0,15,3.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,0,1,2,1,2,1,3,10106,0,34,2.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
37,0,8,2,0,2,1,4,4579,1,13,2.0,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20,0,5,1,1,2,1,3,5659,0,22,3.0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45,0,25,3,1,2,2,3,7255,0,0,4.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,2,3,1,2,1,1,14938,0,6,2.0,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
41,0,17,2,0,2,1,3,8166,0,12,2.0,5.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,0,29,1,1,2,2,1,6558,0,12,3.0,8.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,0,5,1,0,3,2,4,9837,0,0,3.0,8.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40,0,17,1,0,1,3,1,6803,0,12,2.0,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44,0,23,3,0,3,3,3,11072,0,2,2.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,0,19,2,1,2,4,1,1009,0,4,3.0,9.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26,0,1,2,1,2,2,2,1906,0,18,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48,0,1,3,1,1,2,2,6205,0,15,3.0,12.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,0,8,2,1,3,2,2,7379,0,13,3.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
42,1,1,2,0,3,1,2,10725,0,13,2.0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,0,1,2,1,2,1,1,13989,0,15,2.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26,0,7,2,0,3,1,3,12088,1,34,1.0,17.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
47,0,1,4,0,3,1,1,9497,1,12,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20,1,13,2,1,2,2,1,9910,0,17,2.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,0,8,2,1,3,3,2,1009,0,1,2.0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,0,20,3,0,2,1,3,7536,0,13,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37,0,20,4,1,2,1,1,10885,0,0,2.0,13.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,6,1,1,2,2,4,8168,1,19,2.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,0,1,3,1,2,1,3,5251,1,9,1.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,1,2,2,0,1,1,3,9612,0,8,3.0,9.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,0,6,3,1,3,1,2,9900,0,18,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25,1,6,1,1,1,2,2,5969,1,12,2.0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,0,15,4,1,3,2,2,12725,0,3,1.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,0,13,3,0,2,2,3,7466,0,19,1.0,7.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,6,2,0,1,3,2,1009,0,9,3.0,11.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,0,24,1,1,3,4,3,11264,1,15,2.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,0,5,4,0,2,4,1,7116,0,14,2.0,11.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,0,16,2,0,2,3,1,3729,0,11,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58,0,20,2,1,1,1,4,11319,0,11,3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0,10,2,0,3,2,2,4203,1,19,3.0,21.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,0,11,3,1,2,1,3,8659,0,21,2.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
57,0,10,3,1,2,2,3,2605,0,10,3.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
42,0,7,3,1,2,2,3,4553,0,3,3.0,17.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,0,18,1,1,2,1,3,8017,0,19,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,0,13,2,1,3,1,2,9486,1,7,3.0,17.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31,0,29,4,1,3,2,1,13167,0,10,3.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,1,22,1,1,2,2,2,10997,1,11,2.0,15.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45,0,1,1,0,3,1,2,4898,0,0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
32,0,1,3,1,2,1,4,1520,0,0,2.0,5.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41,1,15,2,1,1,1,1,6950,0,12,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
34,0,22,4,0,2,1,1,10353,0,19,2.0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53,1,7,2,0,4,2,3,6187,0,7,2.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0,5,3,0,1,2,2,3476,0,1,3.0,19.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29,0,12,2,0,3,3,3,4245,0,14,4.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
38,1,15,2,0,2,2,3,19999,0,9,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,0,9,3,1,2,3,4,12099,0,17,3.0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,1,1,2,1,2,2,1,11175,0,11,3.0,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,0,5,1,1,3,2,1,4524,0,9,3.0,10.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18,0,14,1,1,1,1,3,9031,0,7,4.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,0,29,4,0,3,3,3,3206,0,23,3.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18,1,14,2,0,1,1,2,2284,0,4,4.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,0,17,2,0,3,1,4,11802,0,10,3.0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
37,1,8,3,1,3,2,3,8574,0,17,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35,0,6,1,0,3,1,2,14220,0,21,3.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,0,1,2,1,3,1,2,1009,1,3,2.0,13.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
34,0,17,3,0,2,1,2,6857,1,7,2.0,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47,0,7,2,0,2,1,1,10608,0,15,3.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,0,1,2,1,3,1,3,1915,1,4,2.0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
42,0,1,2,1,2,1,1,4300,1,17,2.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,1,3,0,1,1,2,9274,0,21,3.0,7.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29,0,25,3,0,1,1,3,1111,0,6,2.0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25,0,3,4,0,1,3,4,7578,0,23,2.0,19.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,7,1,0,3,1,3,11393,0,6,4.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
35,0,4,1,1,2,3,3,5865,1,9,4.0,12.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,0,3,3,1,4,1,3,9458,1,14,2.0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,1,7,3,0,2,2,1,1082,0,11,2.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,11,2,1,2,1,4,3449,0,18,2.0,23.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,1,7,4,1,3,1,3,1009,0,9,2.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52,0,3,2,1,2,1,3,6725,0,6,3.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,11,4,1,2,1,4,9715,0,10,3.0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,3,2,1,2,2,3,7132,0,7,2.0,7.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0,9,1,1,3,2,1,4802,1,21,2.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47,0,19,2,0,3,2,2,3648,1,20,2.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
32,0,3,3,0,3,1,2,8998,0,26,3.0,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19,0,1,3,1,1,1,2,9562,1,9,3.0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,0,8,2,1,2,1,2,8958,0,2,3.0,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,0,11,2,1,2,2,2,12748,0,18,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,1,1,2,0,2,2,1,12352,1,11,2.0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53,0,11,3,0,3,1,2,3906,0,13,2.0,13.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,0,20,1,0,1,1,3,2172,0,4,3.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,0,16,1,1,2,2,4,6883,0,7,2.0,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53,0,14,2,1,1,2,1,4228,0,12,3.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45,0,14,3,1,1,2,4,6988,0,13,3.0,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,0,1,1,1,2,1,1,8265,0,23,2.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,0,8,1,1,2,4,3,4696,0,27,2.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41,0,14,1,0,3,2,2,4607,0,11,3.0,15.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,1,1,1,3,2,1,1581,0,19,4.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,0,11,1,1,3,2,2,8382,0,14,3.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,0,1,3,1,2,3,2,6721,0,16,3.0,10.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
46,1,8,3,1,4,2,2,11416,0,8,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,0,1,3,0,3,1,1,7254,0,19,4.0,17.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,15,2,0,2,2,2,10155,0,22,3.0,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18,0,1,1,1,2,3,2,4384,1,21,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
37,0,4,4,1,3,3,1,8637,0,14,3.0,12.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38,1,13,3,1,1,1,2,9928,0,2,2.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
45,0,9,1,1,3,2,1,9490,0,12,4.0,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44,0,5,1,1,3,3,2,13263,1,12,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,7,3,1,2,1,3,2957,1,25,2.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,16,2,1,3,2,1,5786,0,19,2.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,0,5,1,1,3,3,3,5941,0,5,3.0,15.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,0,3,3,0,1,1,1,11504,0,16,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,4,3,0,3,2,1,3475,0,7,3.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,0,13,2,1,3,1,2,10960,0,14,2.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27,0,9,1,1,2,1,3,5283,0,11,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,0,11,3,1,2,2,2,8379,0,1,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36,1,13,3,1,2,1,3,2620,0,9,3.0,9.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
47,1,19,1,0,1,4,2,5603,0,8,2.0,11.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,8,3,1,2,2,3,9955,0,18,2.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28,0,9,2,0,2,1,2,6386,0,15,3.0,8.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,1,1,3,1,3,2,4,1009,1,5,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22,0,21,2,1,2,1,3,2316,1,10,2.0,10.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,0,3,3,0,1,2,4,1009,1,4,2.0,6.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,0,3,2,1,2,1,4,7374,1,12,4.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,0,1,1,1,3,3,1,8981,0,35,3.0,9.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,0,5,1,1,2,1,3,5032,0,6,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,0,1,3,1,3,1,3,1009,0,3,1.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,1,1,3,1,3,2,2,7159,1,28,2.0,10.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,0,1,3,0,3,1,2,9798,0,9,3.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,0,1,2,1,3,2,3,7274,0,22,2.0,9.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,0,20,3,1,2,1,1,17886,1,7,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32,0,21,3,1,3,1,3,7624,1,15,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
48,0,4,3,1,1,1,3,12448,1,0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53,0,19,3,1,2,1,1,8673,0,25,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49,0,9,1,0,2,2,2,6364,0,0,2.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,4,4,0,2,2,4,1009,0,20,3.0,12.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,7,4,1,2,4,3,9290,0,5,3.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18,0,7,2,1,3,2,1,3886,0,7,1.0,11.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,0,6,4,1,3,2,3,9104,0,8,2.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,1,2,1,1,2,2,6901,0,6,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
28,0,24,2,1,2,2,4,15281,0,27,4.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,0,14,1,0,3,1,1,10924,0,13,3.0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,0,1,2,1,3,3,3,12227,0,11,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,0,1,4,1,3,1,1,10445,0,7,2.0,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
21,0,16,2,1,2,2,1,19204,0,20,2.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,13,2,0,2,2,4,1009,1,18,2.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,6,1,1,2,2,3,6639,0,13,2.0,9.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
43,0,9,1,1,3,1,2,3555,0,13,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,6,1,1,1,2,2,1009,1,21,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43,0,23,1,1,1,1,3,4236,1,26,3.0,16.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,1,14,3,1,3,1,3,5799,0,7,4.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,0,18,2,1,2,2,2,4248,0,4,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,1,4,1,1,2,2,3,11870,1,3,2.0,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53,0,1,2,0,2,1,2,7144,0,5,2.0,9.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,1,13,2,1,3,1,3,7805,0,13,3.0,6.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35,1,1,3,1,1,3,3,14750,0,4,2.0,8.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,0,5,4,1,3,1,3,10546,1,4,1.0,8.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
43,0,10,2,0,2,1,3,8475,1,4,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,1,19,1,0,3,2,4,4322,0,6,4.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
44,0,20,2,0,1,1,1,6745,0,7,2.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
51,0,5,3,1,3,1,4,4418,0,8,2.0,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,0,1,4,0,3,1,1,1009,1,12,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,1,1,2,1,2,2,2,13447,0,13,3.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,0,14,2,1,2,2,3,2589,1,26,3.0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
44,0,14,2,1,2,3,2,4175,0,14,3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38,0,11,3,1,3,2,4,13715,0,6,2.0,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,0,21,3,1,2,1,3,1493,0,0,4.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18,1,10,4,1,3,1,3,1767,1,10,3.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,1,5,2,1,2,1,4,7634,0,11,3.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,6,2,0,2,1,1,13157,0,11,1.0,15.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
